iter	Passed	Remaining
1717	2932	14962
1718	2934	14960
1719	2937	14965
1720	2938	14962
1721	2939	14959
1722	2941	14956
1723	2942	14952
1724	2944	14948
1725	2945	14946
1726	2947	14943
1727	2948	14942
1728	2950	14940
1729	2952	14939
1730	2953	14936
1731	2955	14933
1732	2956	14929
1733	2957	14925
1734	2959	14923
1735	2960	14919
1736	2962	14916
1737	2963	14913
1738	2965	14912
1739	2966	14909
1740	2968	14906
1741	2969	14904
1742	2971	14900
1743	2972	14896
1744	2973	14891
1745	2974	14888
1746	2976	14884
1747	2977	14881
1748	2979	14879
1749	2980	14876
1750	2982	14874
1751	2983	14871
1752	2985	14868
1753	2986	14865
1754	2987	14860
1755	2989	14857
1756	2990	14853
1757	2991	14849
1758	2992	14845
1759	2994	14842
1760	2995	14840
1761	2997	14836
1762	2998	14833
1763	2999	14829
1764	3001	14825
1765	3002	14823
1766	3004	14819
1767	3005	14815
1768	3006	14812
1769	3007	14808
1770	3009	14805
1771	3010	14802
1772	3012	14799
1773	3013	14796
1774	3015	14794
1775	3016	14791
1776	3017	14787
1777	3019	14783
1778	3020	14779
1779	3021	14775
1780	3022	14772
1781	3024	14768
1782	3025	14765
1783	3027	14761
1784	3028	14758
1785	3031	14761
1786	3032	14759
1787	3034	14756
1788	3035	14753
1789	3036	14748
1790	3037	14745
1791	3039	14742
1792	3040	14739
1793	3042	14736
1794	3043	14733
1795	3045	14730
1796	3046	14727
1797	3047	14724
1798	3049	14720
1799	3050	14717
1800	3051	14713
1801	3053	14709
1802	3054	14705
1803	3055	14702
1804	3057	14699
1805	3058	14696
1806	3059	14693
1807	3061	14691
1808	3062	14688
1809	3064	14684
1810	3065	14681
1811	3066	14677
1812	3068	14674
1813	3069	14670
1814	3070	14667
1815	3072	14664
1816	3073	14661
1817	3074	14657
1818	3076	14653
1819	3077	14651
1820	3079	14649
1821	3080	14646
1822	3082	14642
1823	3083	14639
1824	3084	14635
1825	3085	14632
1826	3087	14628
1827	3088	14626
1828	3090	14623
1829	3091	14620
1830	3093	14617
1831	3094	14614
1832	3095	14610
1833	3097	14607
1834	3098	14604
1835	3099	14600
1836	3101	14597
1837	3102	14593
1838	3103	14590
1839	3105	14587
1840	3106	14584
1841	3107	14581
1842	3109	14578
1843	3110	14575
1844	3112	14571
1845	3113	14568
1846	3114	14566
1847	3116	14562
1848	3117	14558
1849	3118	14555
1850	3120	14552
1851	3121	14549
1852	3122	14546
1853	3124	14543
1854	3125	14540
1855	3127	14537
1856	3128	14534
1857	3130	14531
1858	3131	14527
1859	3132	14524
1860	3133	14521
1861	3135	14517
1862	3136	14514
1863	3137	14511
1864	3139	14508
1865	3140	14504
1866	3142	14502
1867	3143	14498
1868	3144	14495
1869	3145	14491
1870	3147	14488
1871	3148	14485
1872	3149	14481
1873	3151	14478
1874	3152	14475
1875	3154	14472
1876	3155	14469
1877	3156	14466
1878	3158	14463
1879	3159	14460
1880	3160	14457
1881	3162	14455
1882	3164	14453
1883	3165	14449
1884	3166	14446
1885	3168	14444
1886	3169	14441
1887	3171	14438
1888	3172	14436
1889	3174	14433
1890	3175	14430
1891	3177	14427
1892	3178	14424
1893	3179	14421
1894	3180	14417
1895	3182	14414
1896	3183	14411
1897	3184	14407
1898	3186	14404
1899	3187	14401
1900	3188	14397
1901	3190	14394
1902	3191	14391
1903	3192	14387
1904	3194	14383
1905	3195	14380
1906	3196	14376
1907	3197	14372
1908	3198	14368
1909	3200	14365
1910	3201	14362
1911	3202	14359
1912	3204	14355
1913	3205	14353
1914	3206	14350
1915	3208	14346
1916	3209	14344
1917	3211	14340
1918	3212	14337
1919	3213	14335
1920	3215	14331
1921	3217	14331
1922	3218	14328
1923	3219	14325
1924	3221	14322
1925	3222	14320
1926	3224	14319
1927	3226	14316
1928	3228	14316
1929	3229	14314
1930	3230	14310
1931	3232	14308
1932	3233	14305
1933	3235	14302
1934	3237	14301
1935	3238	14299
1936	3240	14298
1937	3241	14296
1938	3243	14294
1939	3245	14291
1940	3246	14289
1941	3248	14287
1942	3249	14284
1943	3250	14281
1944	3252	14278
1945	3253	14276
1946	3255	14273
1947	3256	14270
1948	3258	14269
1949	3260	14267
1950	3261	14264
1951	3262	14261
1952	3264	14260
1953	3266	14257
1954	3267	14254
1955	3268	14251
1956	3270	14249
1957	3271	14247
1958	3273	14245
1959	3274	14242
1960	3276	14239
1961	3277	14236
1962	3278	14233
1963	3280	14229
1964	3281	14227
1965	3283	14224
1966	3284	14222
1967	3286	14219
1968	3287	14217
1969	3289	14215
1970	3290	14211
1971	3291	14209
1972	3293	14205
1973	3294	14202
1974	3295	14199
1975	3297	14196
1976	3298	14192
1977	3299	14189
1978	3301	14188
1979	3302	14185
1980	3304	14183
1981	3305	14180
1982	3307	14177
1983	3308	14174
1984	3309	14171
1985	3311	14168
1986	3312	14166
1987	3314	14163
1988	3315	14160
1989	3317	14158
1990	3318	14155
1991	3320	14154
1992	3321	14152
1993	3323	14151
1994	3325	14149
1995	3326	14146
1996	3328	14143
1997	3329	14141
1998	3331	14139
1999	3332	14137
2000	3334	14135
2001	3335	14132
2002	3337	14130
2003	3338	14127
2004	3340	14125
2005	3341	14122
2006	3342	14119
2007	3344	14116
2008	3345	14114
2009	3347	14113
2010	3349	14112
2011	3350	14109
2012	3352	14107
2013	3353	14105
2014	3355	14103
2015	3357	14100
2016	3358	14097
2017	3359	14095
2018	3361	14093
2019	3363	14092
2020	3364	14090
2021	3366	14087
2022	3367	14085
2023	3369	14084
2024	3371	14083
2025	3372	14081
2026	3374	14080
2027	3376	14077
2028	3378	14076
2029	3381	14081
2030	3382	14079
2031	3384	14076
2032	3385	14074
2033	3387	14072
2034	3388	14069
2035	3390	14070
2036	3393	14070
2037	3394	14069
2038	3396	14068
2039	3399	14069
2040	3400	14067
2041	3402	14065
2042	3403	14062
2043	3404	14059
2044	3406	14056
2045	3407	14053
2046	3409	14051
2047	3410	14049
2048	3412	14048
2049	3414	14045
2050	3415	14043
2051	3417	14041
2052	3418	14038
2053	3419	14035
2054	3421	14032
2055	3422	14030
2056	3424	14027
2057	3425	14026
2058	3427	14023
2059	3429	14024
2060	3431	14023
2061	3432	14021
2062	3434	14018
2063	3436	14017
2064	3437	14015
2065	3439	14012
2066	3440	14010
2067	3441	14007
2068	3443	14005
2069	3445	14004
2070	3447	14002
2071	3448	14000
2072	3449	13997
2073	3451	13994
2074	3452	13991
2075	3453	13988
2076	3455	13984
2077	3456	13982
2078	3457	13979
2079	3459	13977
2080	3460	13974
2081	3462	13974
2082	3464	13971
2083	3465	13969
2084	3467	13966
2085	3468	13964
2086	3470	13961
2087	3471	13958
2088	3472	13955
2089	3474	13952
2090	3475	13951
2091	3477	13949
2092	3479	13947
2093	3480	13944
2094	3481	13942
2095	3483	13938
2096	3484	13935
2097	3485	13932
2098	3487	13930
2099	3488	13927
2100	3489	13924
2101	3491	13921
2102	3492	13920
2103	3494	13918
2104	3495	13915
2105	3497	13912
2106	3498	13909
2107	3499	13905
2108	3501	13903
2109	3502	13899
2110	3503	13896
2111	3505	13893
2112	3506	13891
2113	3508	13889
2114	3509	13887
2115	3511	13885
2116	3512	13883
2117	3514	13882
2118	3516	13880
2119	3517	13876
2120	3518	13873
2121	3519	13870
2122	3521	13867
2123	3522	13865
2124	3524	13864
2125	3526	13862
2126	3527	13859
2127	3528	13855
2128	3529	13852
2129	3531	13850
2130	3532	13846
2131	3533	13843
2132	3535	13840
2133	3536	13837
2134	3537	13834
2135	3539	13832
2136	3540	13830
2137	3542	13827
2138	3543	13824
2139	3544	13821
2140	3546	13819
2141	3547	13815
2142	3548	13812
2143	3550	13809
2144	3551	13806
2145	3552	13804
2146	3554	13802
2147	3555	13799
2148	3557	13797
2149	3558	13794
2150	3560	13791
2151	3561	13790
2152	3563	13787
2153	3564	13785
2154	3565	13782
2155	3567	13779
2156	3568	13777
2157	3570	13776
2158	3572	13774
2159	3573	13772
2160	3575	13769
2161	3576	13766
2162	3577	13764
2163	3579	13760
2164	3580	13757
2165	3581	13754
2166	3583	13751
2167	3584	13749
2168	3585	13746
2169	3587	13744
2170	3588	13741
2171	3590	13739
2172	3591	13735
2173	3592	13733
2174	3594	13730
2175	3595	13727
2176	3596	13724
2177	3598	13721
2178	3599	13719
2179	3600	13716
2180	3602	13713
2181	3603	13711
2182	3605	13708
2183	3606	13706
2184	3608	13704
2185	3609	13702
2186	3611	13699
2187	3612	13696
2188	3613	13693
2189	3614	13690
2190	3616	13687
2191	3617	13684
2192	3618	13681
2193	3620	13679
2194	3621	13677
2195	3623	13675
2196	3625	13674
2197	3626	13672
2198	3628	13669
2199	3629	13665
2200	3630	13663
2201	3632	13661
2202	3633	13659
2203	3635	13657
2204	3636	13654
2205	3638	13652
2206	3639	13649
2207	3640	13646
2208	3642	13643
2209	3643	13640
2210	3644	13638
2211	3646	13635
2212	3647	13632
2213	3648	13629
2214	3650	13626
2215	3651	13624
2216	3653	13622
2217	3654	13619
2218	3656	13617
2219	3657	13616
2220	3659	13613
2221	3660	13611
2222	3661	13608
2223	3663	13606
2224	3665	13604
2225	3666	13601
2226	3667	13599
2227	3669	13599
2228	3671	13596
2229	3672	13593
2230	3673	13590
2231	3675	13586
2232	3676	13583
2233	3677	13580
2234	3678	13578
2235	3680	13575
2236	3681	13573
2237	3683	13570
2238	3684	13568
2239	3686	13566
2240	3687	13563
2241	3688	13560
2242	3690	13557
2243	3691	13554
2244	3692	13551
2245	3693	13548
2246	3695	13545
2247	3696	13542
2248	3697	13539
2249	3699	13536
2250	3701	13536
2251	3702	13534
2252	3704	13533
2253	3705	13530
2254	3707	13527
2255	3708	13525
2256	3709	13521
2257	3711	13519
2258	3712	13517
2259	3713	13514
2260	3715	13512
2261	3716	13510
2262	3718	13507
2263	3719	13504
2264	3720	13501
2265	3722	13498
2266	3723	13495
2267	3724	13492
2268	3725	13489
2269	3727	13487
2270	3728	13484
2271	3730	13482
2272	3731	13480
2273	3733	13477
2274	3734	13474
2275	3736	13473
2276	3737	13471
2277	3738	13468
2278	3740	13465
2279	3741	13462
2280	3742	13460
2281	3744	13457
2282	3746	13457
2283	3747	13454
2284	3748	13451
2285	3750	13449
2286	3751	13447
2287	3753	13446
2288	3755	13444
2289	3756	13441
2290	3757	13438
2291	3759	13436
2292	3760	13433
2293	3761	13430
2294	3764	13430
2295	3765	13428
2296	3766	13425
2297	3768	13423
2298	3769	13420
2299	3770	13417
2300	3771	13413
2301	3773	13410
2302	3774	13408
2303	3775	13405
2304	3777	13402
2305	3778	13400
2306	3780	13398
2307	3781	13395
2308	3782	13392
2309	3784	13389
2310	3785	13387
2311	3786	13384
2312	3787	13380
2313	3789	13378
2314	3790	13375
2315	3791	13372
2316	3793	13370
2317	3794	13368
2318	3796	13366
2319	3797	13363
2320	3799	13362
2321	3800	13360
2322	3802	13358
2323	3803	13355
2324	3804	13352
2325	3806	13349
2326	3807	13346
2327	3808	13344
2328	3810	13342
2329	3812	13340
2330	3813	13338
2331	3815	13336
2332	3816	13334
2333	3817	13331
2334	3819	13329
2335	3820	13325
2336	3821	13323
2337	3823	13320
2338	3824	13318
2339	3825	13315
2340	3827	13313
2341	3828	13310
2342	3830	13308
2343	3831	13305
2344	3832	13303
2345	3834	13300
2346	3835	13297
2347	3836	13294
2348	3838	13292
2349	3839	13289
2350	3840	13286
2351	3842	13284
2352	3843	13282
2353	3845	13279
2354	3846	13277
2355	3848	13276
2356	3849	13274
2357	3851	13271
2358	3852	13268
2359	3853	13265
2360	3854	13262
2361	3856	13259
2362	3857	13257
2363	3859	13255
2364	3860	13252
2365	3861	13250
2366	3863	13247
2367	3864	13245
2368	3865	13241
2369	3866	13239
2370	3868	13237
2371	3869	13234
2372	3871	13231
2373	3872	13229
2374	3873	13226
2375	3875	13224
2376	3900	13302
2377	3901	13300
2378	3903	13298
2379	3905	13297
2380	3906	13295
2381	3908	13294
2382	3909	13291
2383	3911	13289
2384	3912	13286
2385	3914	13284
2386	3915	13282
2387	3917	13280
2388	3918	13278
2389	3920	13277
2390	3922	13277
2391	3924	13276
2392	3926	13274
2393	3927	13272
2394	3929	13271
2395	3931	13270
2396	3932	13268
2397	3934	13266
2398	3936	13266
2399	3937	13264
2400	3940	13264
2401	3941	13262
2402	3943	13261
2403	3945	13259
2404	3946	13258
2405	3948	13256
2406	3950	13256
2407	3952	13256
2408	3955	13257
2409	3958	13261
2410	3963	13271
2411	3969	13285
2412	3974	13294
2413	3977	13297
2414	3979	13296
2415	3981	13294
2416	3983	13295
2417	3985	13295
2418	3987	13295
2419	3989	13294
2420	3991	13293
2421	3993	13292
2422	3995	13293
2423	3998	13295
2424	4000	13295
2425	4002	13295
2426	4004	13294
2427	4006	13292
2428	4007	13290
2429	4009	13288
2430	4010	13286
2431	4012	13283
2432	4013	13282
2433	4015	13280
2434	4017	13279
2435	4018	13277
2436	4020	13275
2437	4021	13273
2438	4023	13271
2439	4024	13268
2440	4026	13265
2441	4027	13263
2442	4028	13260
2443	4030	13257
2444	4031	13255
2445	4032	13253
2446	4034	13251
2447	4036	13249
2448	4037	13247
2449	4039	13245
2450	4040	13243
2451	4042	13240
2452	4043	13237
2453	4044	13235
2454	4046	13232
2455	4047	13230
2456	4048	13227
2457	4050	13225
2458	4051	13222
2459	4052	13219
2460	4054	13216
2461	4055	13213
2462	4056	13210
2463	4057	13207
2464	4059	13204
2465	4060	13201
2466	4061	13198
2467	4063	13198
2468	4064	13195
2469	4065	13192
2470	4067	13189
2471	4068	13187
2472	4070	13184
2473	4071	13182
2474	4072	13178
2475	4073	13176
2476	4075	13173
2477	4076	13170
2478	4077	13167
2479	4079	13164
2480	4080	13162
2481	4081	13159
2482	4083	13157
2483	4084	13155
2484	4086	13154
2485	4088	13152
2486	4089	13149
2487	4090	13146
2488	4092	13144
2489	4093	13141
2490	4094	13139
2491	4096	13137
2492	4097	13134
2493	4099	13132
2494	4100	13130
2495	4101	13127
2496	4103	13125
2497	4104	13122
2498	4105	13119
2499	4107	13116
2500	4108	13113
2501	4109	13110
2502	4111	13109
2503	4112	13106
2504	4114	13104
2505	4115	13102
2506	4117	13099
2507	4118	13097
2508	4119	13094
2509	4121	13092
2510	4122	13089
2511	4123	13086
2512	4124	13083
2513	4126	13081
2514	4127	13079
2515	4129	13076
2516	4130	13074
2517	4132	13072
2518	4133	13070
2519	4135	13068
2520	4136	13066
2521	4137	13063
2522	4139	13060
2523	4140	13058
2524	4141	13055
2525	4143	13053
2526	4144	13051
2527	4146	13048
2528	4147	13046
2529	4148	13043
2530	4150	13041
2531	4151	13038
2532	4152	13035
2533	4154	13032
2534	4155	13029
2535	4156	13026
2536	4157	13024
2537	4159	13021
2538	4160	13019
2539	4161	13016
2540	4163	13014
2541	4164	13012
2542	4166	13009
2543	4167	13006
2544	4168	13003
2545	4169	13001
2546	4171	12998
2547	4172	12995
2548	4173	12992
2549	4175	12990
2550	4176	12988
2551	4177	12985
2552	4179	12984
2553	4181	12982
2554	4182	12980
2555	4184	12978
2556	4185	12975
2557	4186	12972
2558	4187	12969
2559	4189	12966
2560	4190	12964
2561	4192	12962
2562	4193	12960
2563	4195	12959
2564	4196	12957
2565	4198	12954
2566	4199	12951
2567	4200	12949
2568	4202	12946
2569	4203	12943
2570	4204	12940
2571	4205	12937
2572	4207	12935
2573	4208	12933
2574	4210	12931
2575	4211	12929
2576	4213	12927
2577	4214	12924
2578	4215	12922
2579	4217	12919
2580	4218	12916
2581	4219	12913
2582	4220	12910
2583	4222	12908
2584	4223	12906
2585	4225	12904
2586	4226	12902
2587	4228	12900
2588	4229	12898
2589	4231	12896
2590	4232	12894
2591	4234	12891
2592	4235	12889
2593	4236	12886
2594	4238	12884
2595	4239	12881
2596	4241	12880
2597	4242	12878
2598	4244	12875
2599	4245	12873
2600	4246	12870
2601	4247	12867
2602	4249	12864
2603	4250	12862
2604	4251	12859
2605	4252	12856
2606	4254	12853
2607	4255	12851
2608	4256	12849
2609	4258	12846
2610	4259	12844
2611	4261	12842
2612	4262	12839
2613	4263	12837
2614	4265	12834
2615	4266	12831
2616	4267	12828
2617	4268	12825
2618	4270	12823
2619	4271	12821
2620	4272	12818
2621	4274	12816
2622	4276	12815
2623	4277	12813
2624	4279	12810
2625	4280	12808
2626	4281	12805
2627	4282	12802
2628	4284	12800
2629	4285	12797
2630	4286	12795
2631	4288	12792
2632	4289	12790
2633	4291	12788
2634	4292	12786
2635	4293	12783
2636	4294	12780
2637	4296	12777
2638	4297	12775
2639	4298	12772
2640	4300	12769
2641	4301	12767
2642	4302	12764
2643	4304	12762
2644	4305	12760
2645	4307	12758
2646	4308	12756
2647	4309	12754
2648	4311	12751
2649	4312	12749
2650	4315	12750
2651	4318	12753
2652	4321	12755
2653	4324	12758
2654	4327	12761
2655	4330	12763
2656	4335	12771
2657	4339	12777
2658	4343	12781
2659	4346	12784
2660	4350	12789
2661	4353	12792
2662	4356	12795
2663	4359	12795
2664	4361	12796
2665	4363	12797
2666	4366	12797
2667	4369	12801
2668	4372	12803
2669	4374	12803
2670	4376	12803
2671	4379	12803
2672	4382	12806
2673	4385	12809
2674	4388	12810
2675	4390	12811
2676	4392	12811
2677	4395	12811
2678	4396	12809
2679	4398	12807
2680	4399	12805
2681	4401	12803
2682	4402	12801
2683	4404	12799
2684	4406	12798
2685	4407	12797
2686	4409	12795
2687	4411	12794
2688	4414	12795
2689	4416	12795
2690	4418	12795
2691	4420	12794
2692	4422	12795
2693	4424	12793
2694	4426	12792
2695	4427	12790
2696	4429	12788
2697	4430	12786
2698	4431	12783
2699	4433	12781
2700	4435	12781
2701	4437	12779
2702	4438	12777
2703	4440	12775
2704	4441	12773
2705	4442	12770
2706	4444	12767
2707	4445	12765
2708	4447	12764
2709	4449	12762
2710	4450	12760
2711	4452	12758
2712	4453	12755
2713	4454	12753
2714	4456	12751
2715	4457	12748
2716	4458	12745
2717	4460	12743
2718	4461	12741
2719	4462	12739
2720	4464	12736
2721	4465	12734
2722	4467	12732
2723	4468	12730
2724	4470	12727
2725	4471	12725
2726	4473	12723
2727	4474	12720
2728	4475	12718
2729	4476	12715
2730	4478	12713
2731	4479	12710
2732	4481	12709
2733	4482	12707
2734	4484	12704
2735	4485	12702
2736	4486	12699
2737	4487	12696
2738	4489	12694
2739	4490	12691
2740	4491	12688
2741	4493	12686
2742	4494	12683
2743	4495	12681
2744	4497	12678
2745	4498	12676
2746	4500	12674
2747	4501	12671
2748	4502	12669
2749	4503	12666
2750	4505	12663
2751	4506	12661
2752	4507	12658
2753	4508	12655
2754	4510	12653
2755	4511	12650
2756	4512	12647
2757	4514	12645
2758	4515	12643
2759	4517	12641
2760	4518	12638
2761	4519	12636
2762	4521	12634
2763	4522	12632
2764	4523	12629
2765	4525	12627
2766	4526	12624
2767	4528	12622
2768	4529	12619
2769	4531	12618
2770	4532	12616
2771	4534	12614
2772	4535	12612
2773	4537	12610
2774	4538	12608
2775	4539	12605
2776	4541	12603
2777	4542	12600
2778	4543	12598
2779	4545	12596
2780	4546	12593
2781	4548	12591
2782	4549	12588
2783	4550	12586
2784	4551	12583
2785	4553	12580
2786	4554	12577
2787	4555	12575
2788	4557	12573
2789	4558	12571
2790	4559	12568
2791	4561	12566
2792	4562	12563
2793	4564	12561
2794	4565	12559
2795	4567	12557
2796	4568	12555
2797	4569	12552
2798	4570	12550
2799	4572	12547
2800	4573	12545
2801	4575	12543
2802	4576	12540
2803	4577	12538
2804	4579	12535
2805	4580	12533
2806	4581	12531
2807	4583	12528
2808	4584	12525
2809	4585	12522
2810	4586	12520
2811	4588	12518
2812	4589	12516
2813	4591	12513
2814	4592	12511
2815	4593	12508
2816	4595	12506
2817	4596	12504
2818	4597	12502
2819	4599	12499
2820	4600	12496
2821	4601	12494
2822	4602	12491
2823	4604	12489
2824	4606	12487
2825	4607	12484
2826	4608	12482
2827	4610	12481
2828	4611	12479
2829	4613	12477
2830	4614	12475
2831	4616	12472
2832	4617	12470
2833	4618	12467
2834	4620	12465
2835	4621	12462
2836	4622	12460
2837	4624	12458
2838	4625	12456
2839	4627	12455
2840	4628	12452
2841	4630	12450
2842	4632	12449
2843	4633	12447
2844	4634	12445
2845	4636	12442
2846	4637	12440
2847	4638	12437
2848	4641	12437
2849	4642	12435
2850	4643	12432
2851	4645	12430
2852	4646	12427
2853	4647	12425
2854	4649	12423
2855	4650	12420
2856	4651	12417
2857	4652	12415
2858	4654	12412
2859	4655	12410
2860	4656	12408
2861	4658	12406
2862	4659	12404
2863	4661	12401
2864	4662	12399
2865	4663	12396
2866	4665	12394
2867	4666	12391
2868	4667	12389
2869	4669	12386
2870	4670	12383
2871	4671	12381
2872	4673	12379
2873	4674	12377
2874	4675	12375
2875	4677	12373
2876	4678	12370
2877	4679	12367
2878	4681	12365
2879	4682	12363
2880	4683	12360
2881	4685	12358
2882	4686	12355
2883	4687	12353
2884	4689	12351
2885	4690	12349
2886	4692	12347
2887	4693	12344
2888	4694	12341
2889	4695	12339
2890	4697	12336
2891	4698	12333
2892	4699	12331
2893	4701	12329
2894	4702	12327
2895	4703	12325
2896	4705	12322
2897	4706	12321
2898	4708	12319
2899	4709	12316
2900	4711	12314
2901	4712	12312
2902	4713	12310
2903	4715	12307
2904	4716	12305
2905	4718	12303
2906	4719	12301
2907	4720	12298
2908	4722	12296
2909	4723	12294
2910	4725	12292
2911	4726	12290
2912	4728	12288
2913	4729	12285
2914	4730	12283
2915	4732	12281
2916	4733	12279
2917	4734	12276
2918	4736	12274
2919	4737	12272
2920	4738	12269
2921	4740	12267
2922	4741	12264
2923	4742	12262
2924	4743	12259
2925	4745	12257
2926	4746	12254
2927	4747	12252
2928	4749	12249
2929	4750	12247
2930	4751	12244
2931	4753	12243
2932	4755	12241
2933	4756	12239
2934	4758	12237
2935	4759	12235
2936	4760	12232
2937	4761	12230
2938	4763	12228
2939	4764	12225
2940	4765	12223
2941	4767	12221
2942	4768	12219
2943	4770	12216
2944	4771	12214
2945	4772	12211
2946	4773	12208
2947	4774	12206
2948	4776	12203
2949	4777	12200
2950	4778	12197
2951	4779	12195
2952	4781	12193
2953	4782	12190
2954	4783	12188
2955	4785	12186
2956	4786	12184
2957	4788	12182
2958	4789	12179
2959	4790	12177
2960	4792	12175
2961	4793	12172
2962	4794	12170
2963	4795	12167
2964	4797	12165
2965	4798	12163
2966	4800	12161
2967	4801	12158
2968	4802	12156
2969	4804	12154
2970	4806	12153
2971	4807	12151
2972	4808	12149
2973	4810	12146
2974	4811	12144
2975	4812	12141
2976	4814	12139
2977	4815	12138
2978	4817	12136
2979	4818	12134
2980	4820	12132
2981	4822	12131
2982	4823	12129
2983	4825	12127
2984	4826	12124
2985	4827	12122
2986	4829	12120
2987	4830	12118
2988	4832	12116
2989	4833	12114
2990	4834	12111
2991	4836	12109
2992	4837	12107
2993	4838	12105
2994	4840	12102
2995	4841	12100
2996	4842	12098
2997	4844	12095
2998	4845	12093
2999	4846	12091
3000	4848	12089
3001	4849	12087
3002	4851	12084
3003	4852	12082
3004	4853	12079
3005	4854	12077
3006	4859	12082
3007	4886	12145
3008	4888	12143
3009	4889	12141
3010	4891	12139
3011	4892	12137
3012	4894	12135
3013	4895	12132
3014	4897	12131
3015	4898	12130
3016	4900	12128
3017	4901	12126
3018	4903	12124
3019	4904	12122
3020	4906	12120
3021	4907	12118
3022	4909	12116
3023	4910	12114
3024	4912	12112
3025	4913	12111
3026	4915	12110
3027	4917	12108
3028	4919	12107
3029	4920	12104
3030	4921	12102
3031	4923	12100
3032	4924	12098
3033	4926	12096
3034	4927	12094
3035	4929	12092
3036	4930	12090
3037	4932	12089
3038	4933	12086
3039	4935	12085
3040	4936	12082
3041	4938	12080
3042	4939	12078
3043	4941	12076
3044	4942	12074
3045	4943	12072
3046	4945	12070
3047	4947	12068
3048	4948	12067
3049	4950	12065
3050	4951	12063
3051	4952	12060
3052	4954	12058
3053	4955	12056
3054	4956	12053
3055	4958	12051
3056	4959	12049
3057	4961	12047
3058	4962	12045
3059	4963	12042
3060	4965	12040
3061	4966	12037
3062	4967	12035
3063	4968	12032
3064	4970	12030
3065	4971	12027
3066	4972	12025
3067	4973	12022
3068	4975	12020
3069	4976	12019
3070	4978	12017
3071	4979	12014
3072	4981	12012
3073	4982	12009
3074	4983	12007
3075	4984	12005
3076	4986	12002
3077	4987	12000
3078	4988	11997
3079	4990	11995
3080	4991	11993
3081	4993	11991
3082	4994	11989
3083	4995	11987
3084	4997	11985
3085	4998	11983
3086	5000	11981
3087	5001	11978
3088	5002	11976
3089	5004	11975
3090	5006	11974
3091	5008	11973
3092	5009	11971
3093	5011	11969
3094	5012	11967
3095	5014	11965
3096	5015	11963
3097	5016	11960
3098	5018	11958
3099	5019	11955
3100	5020	11953
3101	5022	11951
3102	5023	11950
3103	5026	11949
3104	5027	11947
3105	5028	11945
3106	5030	11943
3107	5031	11940
3108	5032	11938
3109	5033	11935
3110	5035	11933
3111	5036	11931
3112	5038	11929
3113	5039	11927
3114	5041	11926
3115	5042	11924
3116	5044	11921
3117	5045	11919
3118	5046	11917
3119	5048	11915
3120	5049	11913
3121	5050	11910
3122	5052	11908
3123	5053	11905
3124	5054	11903
3125	5056	11902
3126	5057	11900
3127	5059	11897
3128	5060	11895
3129	5061	11892
3130	5062	11890
3131	5064	11887
3132	5065	11885
3133	5066	11882
3134	5068	11880
3135	5069	11878
3136	5070	11876
3137	5072	11874
3138	5073	11872
3139	5075	11869
3140	5076	11867
3141	5077	11864
3142	5078	11862
3143	5079	11859
3144	5081	11857
3145	5082	11855
3146	5084	11853
3147	5085	11851
3148	5086	11848
3149	5088	11846
3150	5090	11846
3151	5091	11844
3152	5093	11841
3153	5094	11839
3154	5095	11837
3155	5096	11834
3156	5098	11832
3157	5099	11830
3158	5100	11827
3159	5102	11825
3160	5103	11823
3161	5105	11821
3162	5106	11819
3163	5108	11817
3164	5109	11815
3165	5110	11813
3166	5112	11810
3167	5113	11808
3168	5114	11805
3169	5115	11803
3170	5117	11801
3171	5118	11798
3172	5119	11796
3173	5121	11794
3174	5122	11792
3175	5123	11789
3176	5125	11787
3177	5126	11785
3178	5127	11782
3179	5128	11779
3180	5129	11777
3181	5131	11775
3182	5132	11772
3183	5133	11770
3184	5135	11768
3185	5136	11765
3186	5137	11763
3187	5139	11761
3188	5140	11758
3189	5141	11756
3190	5142	11754
3191	5144	11751
3192	5145	11749
3193	5146	11746
3194	5147	11744
3195	5149	11742
3196	5150	11739
3197	5152	11737
3198	5153	11735
3199	5154	11733
3200	5155	11730
3201	5157	11728
3202	5158	11726
3203	5159	11723
3204	5160	11721
3205	5162	11718
3206	5163	11716
3207	5164	11714
3208	5166	11711
3209	5167	11709
3210	5168	11707
3211	5170	11705
3212	5171	11702
3213	5172	11700
3214	5173	11698
3215	5175	11695
3216	5176	11693
3217	5177	11690
3218	5179	11688
3219	5180	11686
3220	5181	11684
3221	5182	11681
3222	5184	11679
3223	5185	11677
3224	5187	11675
3225	5188	11673
3226	5190	11671
3227	5191	11669
3228	5192	11667
3229	5194	11665
3230	5195	11662
3231	5196	11660
3232	5198	11658
3233	5199	11656
3234	5201	11655
3235	5202	11653
3236	5204	11652
3237	5206	11650
3238	5207	11647
3239	5208	11645
3240	5210	11643
3241	5212	11642
3242	5213	11641
3243	5215	11639
3244	5216	11637
3245	5218	11636
3246	5219	11633
3247	5220	11631
3248	5222	11629
3249	5223	11626
3250	5224	11624
3251	5226	11622
3252	5227	11620
3253	5228	11617
3254	5230	11615
3255	5231	11613
3256	5233	11611
3257	5234	11609
3258	5235	11607
3259	5237	11606
3260	5238	11603
3261	5240	11601
3262	5241	11599
3263	5242	11597
3264	5244	11595
3265	5245	11592
3266	5246	11590
3267	5248	11589
3268	5250	11587
3269	5251	11586
3270	5253	11584
